timestamp,username,repository,files,additions,deletions
1607359367,user167,repo1023,2,97,56
1611164693,user93,repo1025,1,0,5
1611164182,,repo1025,1,0,5
1614348678,user59,repo1026,11,183,35
1614348114,user59,repo1026,11,183,35
1612884404,user58,repo1028,4,7,7
1612883924,user58,repo1028,4,7,7
1612882734,user58,repo1028,1,1,1
1612787653,user58,repo1028,1,1,1
1614945248,,repo1029,13,14,14
1614945241,,repo1029,13,14,14
1614944978,user188,repo1029,2,5,1
1614944384,user188,repo1029,1,4,0
1614886817,user188,repo1029,1,1,1
1613998332,,repo1029,13,14,14
1613998324,,repo1029,13,14,14
1613995450,user188,repo1029,4,251,127
1613994259,user188,repo1029,17,48,13
1613994206,user188,repo1029,1,37,6
1613993261,user188,repo1029,1,137,137
1613672341,user188,repo1029,17,48,13
1613415103,,repo1029,13,14,14
1613415095,,repo1029,13,14,14
1613413781,user121,repo1029,4,35,0
1613412461,user188,repo1029,4,8082,8078
1613146988,user188,repo1029,1,1,1
1613146892,user188,repo1029,1,3,0
1613064404,user188,repo1029,4,7900,7814
1612965084,,repo1029,4,35,0
1611318408,user36,repo1032,32,175,1139
1611251400,user37,repo1032,1,2,2
1611234115,user37,repo1032,2,2,2
1611145461,user37,repo1032,1,8,0
1608816990,,repo1032,23,163,888
1608650255,,repo1032,1,0,2
1608649958,,repo1032,1,0,3
1608649919,,repo1032,8,4,196
1608561692,,repo1032,1,0,11
1608311729,user35,repo1032,1,2,3
1608231173,,repo1032,1,0,1
1608231140,,repo1032,2,0,29
1608231081,,repo1032,2,0,9
1608113452,user38,repo1032,1,2,3
1615482136,user373,repo1034,16,594,13
1615396412,,repo1034,5,244,36
1615385647,,repo1034,10,2,19
1614943778,,repo1034,5,7,10
1614886255,,repo1034,7,119,120
1614866775,,repo1034,2,81,2
1614784940,,repo1034,8,178,51
1614716786,,repo1034,10,17,0
1614715369,,repo1034,45,65,226
1614622822,,repo1034,6,40,19
1614599459,,repo1034,16,32,16
1614358792,user176,repo1034,2,45,2
1614357664,,repo1034,42,185,87
1614189724,,repo1034,9,158,4
1612876815,user25,repo1034,4,4,6
1612876433,user25,repo1034,4,4,6
1609327581,user3,repo1034,7,13,11
1608027604,user3,repo1034,1,2,2
1607524787,user3,repo1034,1,3,3
1607523447,user3,repo1034,4,7,7
1607382557,user199,repo1034,1,0,2
1607367349,user199,repo1034,5,37,17
1607367185,user199,repo1034,1,2,2
1615380326,,repo1035,7,9,9
1615380321,,repo1035,7,9,9
1615380090,user318,repo1035,19,208,114
1615378926,user318,repo1035,7,254,0
1615378576,user318,repo1035,7,388,0
1614766295,,repo1035,7,9,9
1614766289,,repo1035,7,9,9
1614761511,user374,repo1035,9,28,27
1614705392,user374,repo1035,9,28,27
1614251852,,repo1035,7,9,9
1614251844,,repo1035,7,9,9
1614251605,user205,repo1035,1,1,1
1614247634,user205,repo1035,1,1,1
1614079988,,repo1035,7,9,9
1614079981,,repo1035,7,9,9
1614015849,user55,repo1035,5,21,7
1613995992,user55,repo1035,5,38,41
1613739101,user55,repo1035,2,2,2
1613736345,user319,repo1035,3,17,4
1613526349,user55,repo1035,2,2,2
1613496929,user319,repo1035,2,30,11
1612805106,user205,repo1035,4,205,3
1612356331,,repo1035,1,3,3
1611318024,,repo1035,1,1,1
1611311381,user205,repo1035,1,3,3
1611238226,,repo1035,1,1,1
1611238169,,repo1035,2,202,0
1611238005,,repo1035,2,3,3
1611228757,,repo1035,7,9,9
1611228748,,repo1035,7,9,9
1611228085,user205,repo1035,9,509,10
1610443537,,repo1035,7,9,9
1610443528,,repo1035,7,9,9
1610106661,user270,repo1035,6,476,199
1610104002,,repo1035,1,4,3
1609944372,,repo1035,7,9,9
1609944363,,repo1035,7,9,9
1609943894,,repo1035,25,1009,52
1609931544,,repo1035,1,12,12
1609929274,,repo1035,1,31,21
1609927888,,repo1035,1,38,20
1609868242,,repo1035,6,427,179
1609765909,user205,repo1035,1,47,78
1608136858,,repo1035,7,9,9
1608136850,,repo1035,7,9,9
1608136059,user223,repo1035,1,1,1
1608132068,user223,repo1035,1,1,1
1608129743,,repo1035,7,9,9
1608129735,,repo1035,7,9,9
1608117803,user375,repo1035,7,635,147
1608049252,,repo1035,4,414,182
1608042670,,repo1035,3,74,19
1607963620,,repo1035,2,202,1
1612182134,user274,repo1036,4,17,17
1611580338,user376,repo1036,3,4,1
1611577227,user274,repo1036,1,1,2
1611576949,user274,repo1036,1,1,1
1611576551,user274,repo1036,2,2,2
1611575120,user274,repo1036,4,7161,2
1611331237,user274,repo1036,1,2,2
1611330835,user377,repo1036,27,10142,360
1611316618,user274,repo1036,16,4110,0
1612285678,user9,repo1037,1,2,0
1607951421,user61,repo1037,3,1,11
1607951368,user61,repo1037,3,1,11
1612288537,user9,repo1038,1,2,1
1608049754,user61,repo1038,3,1,12
1608049608,user61,repo1038,1,0,1
1608049438,,repo1038,1,1,0
1608048807,user61,repo1038,3,1,11
1612384960,,repo1039,1,2,0
1612360311,,repo1039,11,9437,0
1615307887,,repo1040,1,1,1
1614877792,user25,repo1040,1,0,3
1614769757,user25,repo1040,1,0,3
1613764491,user199,repo1040,1,1,1
1613729815,user28,repo1040,1,16,0
1613689404,user199,repo1040,1,2,2
1613557653,user199,repo1040,1,1,1
1613557344,user199,repo1040,1,3,3
1613485139,user199,repo1040,1,16,0
1615372188,,repo1042,2,9,0
1615312887,,repo1042,2,9,0
1613124543,user53,repo1043,1,1,0
1614264737,user69,repo1044,1,1,1
1614088582,user100,repo1044,1,1,1
1613473945,user69,repo1044,1,1,1
1612451682,user69,repo1044,1,21,21
1612451623,,repo1044,1,21,21
1612450237,user69,repo1044,1,1,1
1612450009,user69,repo1044,2,17,11
1612449812,,repo1044,2,17,11
1612269341,user69,repo1044,1,1,1
1612201924,user69,repo1044,1,1,1
1611671819,user70,repo1044,25,4684,1075
1611660375,user52,repo1044,17,4150,0
1615446789,user95,repo1045,1,1,1
1615426714,user95,repo1045,1,1,1
1615364243,user95,repo1045,1,1,1
1614786701,user95,repo1045,2,2,0
1614783058,user95,repo1045,2,8,2
1614782821,user95,repo1045,1,1,1
1612528915,user95,repo1045,1,1,1
1612454929,user95,repo1045,1,1,1
1612432642,user95,repo1045,1,1,1
1611940280,user95,repo1045,1,1,1
1611834056,user95,repo1045,3,619,638
1611833790,user95,repo1045,2,2,4
1611832907,user95,repo1045,3,619,638
1611831457,user97,repo1045,2,4,2
1611589641,user95,repo1045,3,632,612
1611111956,user97,repo1045,1,1,1
1610550919,user97,repo1045,4,4,24
1610548568,user31,repo1045,1,900,1216
1610547874,user31,repo1045,1,1,1
1610547149,user31,repo1045,2,1093,709
1610119302,user94,repo1045,1,1,1
1610118913,user94,repo1045,2,2,0
1610077297,user96,repo1045,1,1,1
1609906069,user96,repo1045,1,1,1
1608253107,user96,repo1045,1,1,1
1608097823,user96,repo1045,1,1,1
1608074145,user96,repo1045,1,1,1
1608039665,user96,repo1045,2,2,0
1608037956,,repo1045,1,1,1
1608008699,,repo1045,1,1,1
1607700197,,repo1045,1,3,3
1607699161,,repo1045,1,1,1
1607676008,,repo1045,3,20,41
1607641000,,repo1045,1,1,1
1607640923,,repo1045,3,892,784
1607473379,,repo1045,1,1,1
1607468502,,repo1045,1,1,1
1615469681,user96,repo1046,1,1,1
1615457183,user97,repo1046,1,1,1
1615390417,user95,repo1046,1,1,1
1615288219,user96,repo1046,1,1,1
1614954323,user95,repo1046,1,1,1
1614331971,user95,repo1046,1,1,1
1614266614,user95,repo1046,1,1,1
1614006722,user95,repo1046,1,1,1
1613743623,user97,repo1046,1,2,1
1613743219,user95,repo1046,1,2,1
1613741632,user95,repo1046,1,1,1
1613741521,user95,repo1046,2,2,16
1613721393,user95,repo1046,1,1,1
1613644834,user95,repo1046,1,1,1
1613572651,user95,repo1046,2,3,3
1613572633,user95,repo1046,3,18,3
1613571507,user95,repo1046,1,1,1
1613570965,user95,repo1046,1,1,1
1613484994,user95,repo1046,1,1,1
1613474450,user95,repo1046,1,2,2
1613473446,user95,repo1046,1,1,1
1613118624,user95,repo1046,15,7822,0
1613117786,user95,repo1046,1,1,0
1615473923,user2,repo1047,1,2,0
1615473834,,repo1047,1,2,0
1612357473,user74,repo1047,1,1,1
1611917788,user2,repo1047,1,1,1
1611232001,user2,repo1047,13,35,41
1611229808,user2,repo1047,1,5,36
1611229183,user2,repo1047,1,0,1
1611229089,user2,repo1047,1,1,1
1611229046,user2,repo1047,2,2,2
1611228879,user2,repo1047,1,1,1
1611228639,user2,repo1047,3,36,2
1611227032,user2,repo1047,1,4,4
1611226403,user2,repo1047,7,1,12
1611226004,user2,repo1047,13,29,83
1609859944,user2,repo1047,3,1,58
1609859725,user2,repo1047,2,2,2
1609852066,user2,repo1047,4,3,60
1609775269,user1,repo1047,2,1,5
1609775168,user2,repo1047,2,1,5
1608553849,user4,repo1047,1,25,0
1608550553,user4,repo1047,1,25,0
1608222057,user1,repo1047,2,1,13
1608220922,user3,repo1047,2,1,13
1615453469,user275,repo1048,1,1,1
1615423944,user20,repo1048,1,1,1
1615392303,user181,repo1048,2,155,21
1615388889,user181,repo1048,1,7,7
1615387367,user181,repo1048,1,2,2
1615387057,user181,repo1048,2,54,16
1615307740,user181,repo1048,2,102,17
1615220431,user181,repo1048,1,17,6
1614162109,user182,repo1048,3,14,1
1614156064,user182,repo1048,3,14,1
1613987873,user182,repo1048,3,6,6
1613749420,user182,repo1048,3,6,6
1613646019,user275,repo1048,1,0,9
1613603198,user20,repo1048,1,0,9
1613482917,user181,repo1048,1,2,2
1613479463,user181,repo1048,1,2,2
1613466413,user275,repo1048,3,29,1
1613378136,user20,repo1048,1,2,2
1613363910,user20,repo1048,1,1,1
1613363404,user20,repo1048,2,25,0
1613347321,user20,repo1048,2,4,1
1612981358,user181,repo1048,1,3,0
1612979904,user181,repo1048,1,3,0
1612966283,user275,repo1048,7,112,5
1612964708,user275,repo1048,2,5,5
1612959430,user275,repo1048,1,36,0
1612958948,user275,repo1048,4,74,3
1612957292,user275,repo1048,2,2,2
1612275513,user181,repo1048,1,52,15
1612259925,user181,repo1048,1,39,7
1612215579,user181,repo1048,1,14,9
1611854354,user181,repo1048,4,121,33
1611852259,user181,repo1048,1,1,1
1611827718,user181,repo1048,2,11,3
1611783332,user181,repo1048,3,85,67
1611689922,user181,repo1048,1,2,0
1611688717,user181,repo1048,1,1,1
1611686225,user181,repo1048,1,0,6
1611684718,user181,repo1048,2,92,26
1611658258,user181,repo1048,10,459,32
1611593232,user181,repo1048,2,9,7
1611564268,user181,repo1048,2,2,2
1611562267,user181,repo1048,1,2,3
1611348192,user181,repo1048,5,93,44
1611302462,user181,repo1048,1,0,4
1611254262,user181,repo1048,1,23,1
1611214256,user181,repo1048,1,2,1
1611170782,user181,repo1048,5,8,6
1611166856,user181,repo1048,4,182,12
1611079987,user181,repo1048,2,6,5
1611001485,user181,repo1048,5,32,42
1610573037,user181,repo1048,5,205,10
1612799171,user1,repo1049,1,1,0
1612797860,user1,repo1049,1,1,0
1608715661,user74,repo1049,1,2,1
1608715571,user2,repo1049,1,2,1
1608715301,user74,repo1049,1,4,4
1608715126,user74,repo1049,1,7,0
1608715124,user2,repo1049,1,4,4
1608714977,user2,repo1049,1,7,0
1608545165,user4,repo1049,1,25,0
1608543364,user4,repo1049,1,25,0
1607525880,user3,repo1049,1,1,1
1607519202,user2,repo1049,1,1,1
1608544018,user4,repo1050,1,25,0
1608543409,user4,repo1050,1,25,0
1612275676,user2,repo1051,1,1,1
1612258440,,repo1051,1,1,1
1611662172,user2,repo1051,1,2,0
1611661634,,repo1051,1,2,0
1611234370,user2,repo1051,12,24,93
1611234312,user2,repo1051,1,4,4
1611232456,user2,repo1051,1,1,1
1611231990,user2,repo1051,1,1,1
1611230569,user2,repo1051,1,0,3
1611229895,user2,repo1051,1,8,36
1611229627,user2,repo1051,11,50,88
1610123679,user3,repo1051,3,2,9
1610120166,user2,repo1051,1,0,7
1610120116,user2,repo1051,2,2,2
1608553857,user4,repo1051,1,25,0
1608550571,user4,repo1051,1,25,0
1614880779,user257,repo1052,3,0,14
1614864185,user257,repo1052,3,14,0
1614861631,user258,repo1052,3,14,0
1614617805,user257,repo1052,2,41,2
1614616436,user331,repo1052,2,41,2
1614004761,user259,repo1052,1,5,0
1611669901,user257,repo1052,1,1,1
1611669314,user119,repo1052,1,1,1
1611666184,user257,repo1052,1,1,1
1611666055,user119,repo1052,1,1,1
1611589213,user257,repo1052,1,1,1
1611584345,user119,repo1052,1,1,1
1611576168,user257,repo1052,1,1,1
1611575937,user119,repo1052,1,1,1
1611571978,user257,repo1052,1,2,1
1611568535,user119,repo1052,1,2,1
1610464656,user257,repo1052,1,1,1
1610464542,user257,repo1052,1,1,2
1610464412,user257,repo1052,1,3,0
1610464307,user119,repo1052,1,2,1
1610461617,user119,repo1052,1,2,0
1610037771,user258,repo1052,2,7,8
1610033386,user257,repo1052,1,1,1
1610030789,user257,repo1052,1,9,3
1610029497,user257,repo1052,1,2,1
1610027855,user257,repo1052,1,1,1
1610021571,user258,repo1052,2,2,2
1610018671,user258,repo1052,2,4,2
1610015714,user257,repo1052,1,1,1
1610014387,user257,repo1052,2,4,4
1609956253,user258,repo1052,2,4,4
1609948719,user257,repo1052,1,2,5
1609948088,user257,repo1052,2,4,4
1609947867,user257,repo1052,2,6,4
1609946560,user258,repo1052,2,6,4
1608655370,user257,repo1052,1,0,1
1608654189,user257,repo1052,1,1,0
1608134088,user257,repo1052,1,1,1
1612174857,,repo1053,1,1,1
1612174742,,repo1053,1,1,1
1611752460,user100,repo1054,1,5,42
1611752385,user100,repo1054,1,5,42
1607959880,user71,repo1054,3,1405,727
1607939890,user71,repo1054,1,1,1
1607938962,user71,repo1054,11,7693,0
1607700372,user71,repo1054,1,1,1
1607693076,user71,repo1054,3,54,56
1607538672,user71,repo1054,4,45,200
1607443834,user71,repo1054,6,1004,1732
1613661724,user85,repo1055,1,4,0
1611142156,user107,repo1055,1,3,3
1610725376,user85,repo1055,1,2,5
1610724780,user85,repo1055,1,5,2
1610722006,,repo1055,1,5,2
1607945407,user85,repo1055,1,2,0
1613772841,user62,repo1058,2,2,2
1613772773,user62,repo1058,2,2,2
1613751573,user73,repo1058,2,2,2
1612799108,user1,repo1059,1,1,1
1612797691,user1,repo1059,1,1,1
1611680740,user2,repo1059,7,55,38
1611679664,user2,repo1059,7,55,38
1608545180,user4,repo1059,1,25,0
1608543354,user4,repo1059,1,25,0
1607700640,user2,repo1059,3,219,2
1607688786,,repo1059,3,219,2
1607597631,user3,repo1059,1,1,0
1607597517,user2,repo1059,0,0,0
1607597495,user2,repo1059,1,1,0
1607521213,user2,repo1059,1,7,0
1607519093,user2,repo1059,1,7,0
1615448693,user20,repo1061,1,1,1
1615269520,user183,repo1061,77,1340,39
1615265665,user183,repo1061,2,86,26
1615252255,user183,repo1061,76,75,145
1614925532,user183,repo1061,1,5,1
1614925300,user183,repo1061,1,5,1
1614922490,user183,repo1061,1,70,0
1614921939,user183,repo1061,6,14,88
1614898938,user183,repo1061,24,457,461
1614897653,user183,repo1061,24,457,461
1614863559,user183,repo1061,4,160,0
1614863525,user183,repo1061,1,1,1
1614863454,user183,repo1061,69,1147,0
1614821121,user183,repo1061,6,30,16
1614774847,user183,repo1061,4,21,11
1614772867,user183,repo1061,3,81,25
1614746854,user183,repo1061,1,1,1
1614746651,user183,repo1061,6,56,51
1614687790,user183,repo1061,2,16,7
1614686012,user183,repo1061,9,156,65
1614592260,user183,repo1061,1,6,6
1614591656,user183,repo1061,21,649,1
1614590641,user183,repo1061,5,26,19
1614584783,user183,repo1061,5,16,20
1614568572,user183,repo1061,1,1,1
1614568048,user183,repo1061,6,10,6
1614567382,user183,repo1061,8,56,49
1614318885,user21,repo1061,21,649,1
1614317167,user21,repo1061,1,2,2
1614316328,user183,repo1061,1,0,1
1614303222,user21,repo1061,4,32,32
1614299013,user21,repo1061,8,40,40
1614234162,user21,repo1061,1,1,1
1614227395,user21,repo1061,21,649,1
1614205495,user183,repo1061,1,0,3
1614162349,user183,repo1061,3,47,3
1614140429,user183,repo1061,13,158,401
1614139377,user183,repo1061,2,2,2
1614039526,user24,repo1061,1,1,1
1614037455,user24,repo1061,1,1,1
1613990080,user23,repo1061,35,1227,1
1613987634,user24,repo1061,6,122,63
1613983817,user24,repo1061,9,116,61
1613949642,user183,repo1061,10,128,29
1613712372,user183,repo1061,1,14,15
1613708911,user24,repo1061,34,1211,0
1613703379,user183,repo1061,1,2,2
1613694539,user183,repo1061,113,4071,10
1613693935,user183,repo1061,1,1,0
1613693305,user183,repo1061,2,3,3
1613632852,user20,repo1061,1,0,8
1613631676,user23,repo1061,103,3853,1
1613617157,user24,repo1061,103,3853,1
1613611153,user183,repo1061,1,1,1
1613609559,user183,repo1061,1,1,1
1613605057,user183,repo1061,10,121,21
1613601148,user24,repo1061,10,219,1
1613543467,user24,repo1061,2,149,131
1613525710,user24,repo1061,1,13,10
1613454009,user24,repo1061,6,22,0
1613453979,user24,repo1061,2,175,0
1613447562,user24,repo1061,1,1,1
1613379470,user20,repo1061,2,18,13
1613083603,user183,repo1061,17,792,0
1613082028,user183,repo1061,1,1,0
1613078319,user183,repo1061,16,791,0
1612953731,user20,repo1061,3,24,2
1612918481,user24,repo1061,4,156,0
1612917406,user24,repo1061,4,156,0
1612839897,user24,repo1061,8,341,0
1612837196,user24,repo1061,8,341,0
1612493159,user183,repo1061,7,129,109
1612491936,user183,repo1061,1,1,1
1612491925,user183,repo1061,4,125,108
1612486904,user183,repo1061,1,1,1
1612405461,user183,repo1061,2,3,0
1612348214,user23,repo1061,9,261,0
1612324596,user24,repo1061,9,261,0
1612259576,user23,repo1061,19,556,0
1612239143,user24,repo1061,19,556,0
1612143759,user24,repo1061,34,1102,110
1612143288,user24,repo1061,2,2,0
1612140318,user24,repo1061,3,3,3
1611898124,user24,repo1061,32,453,245
1611712160,user24,repo1061,2,201,0
1611552777,user24,repo1061,3,34,4
1611551279,user24,repo1061,13,78,78
1611532001,user183,repo1061,3,4,2
1611302214,user24,repo1061,18,555,2
1611295607,user183,repo1061,3,4,2
1611295089,user23,repo1061,5,112,32
1611294941,user24,repo1061,2,5,3
1611292286,user24,repo1061,5,110,32
1611213391,user24,repo1061,2,16,0
1611210061,user24,repo1061,2,16,0
1611205882,user24,repo1061,5,330,17
1611201805,user24,repo1061,3,315,2
1611191959,user24,repo1061,47,878,669
1611187691,user183,repo1061,48,892,350
1611181198,user183,repo1061,5,0,5
1611180376,user183,repo1061,6,0,6
1611125905,user183,repo1061,3,6,14
1611109015,user183,repo1061,4,11,18
1611098364,user24,repo1061,1,2,2
1611037114,user183,repo1061,6,55,55
1611034984,user24,repo1061,4,335,2
1610948552,user183,repo1061,1,1,1
1610948275,user183,repo1061,1,1,1
1610947980,user183,repo1061,2,7,2
1610946677,user183,repo1061,3,4,5
1610945483,user183,repo1061,2,2,2
1610944634,user183,repo1061,1,1,1
1610943461,user183,repo1061,7,15,13
1610925299,user183,repo1061,4,7,6
1610692024,user183,repo1061,2,4,4
1610691866,user183,repo1061,4,73,13
1610691098,user183,repo1061,30,88,92
1610592960,user183,repo1061,1,0,1
1610588440,user183,repo1061,30,750,244
1610693118,user22,repo1061,15,97,101
1610689929,user24,repo1061,1,3,3
1610686193,user24,repo1061,14,94,98
1610346543,user183,repo1061,18,365,68
1610345306,user183,repo1061,3,76,14
1610080328,user183,repo1061,1,2,0
1610076937,user183,repo1061,5,175,0
1610076764,user183,repo1061,5,37,36
1610067617,user183,repo1061,1,1,1
1610067549,user183,repo1061,2,75,0
1610004240,user183,repo1061,8,35,53
1609989725,user20,repo1061,1,1,1
1609983298,user20,repo1061,1,1,1
1609908819,user183,repo1061,10,19,35
1609880539,user183,repo1061,5,5,32
1609813907,user183,repo1061,2,4,2
1609809608,user183,repo1061,3,10,1
1609723580,user183,repo1061,45,633,1217
1608697851,user183,repo1061,1,13,14
1608697837,user183,repo1061,1,1,3
1608697796,user183,repo1061,2,0,29
1608695433,user183,repo1061,5,13,25
1608692778,user183,repo1061,1,2,2
1608675469,user183,repo1061,14,303,57
1614169286,user62,repo1064,1,1,1
1611575534,user73,repo1064,5,142,70
1611567762,user62,repo1064,4,184,3405
1611327645,user73,repo1064,2,7776,1749
1611325702,user73,repo1064,5,4548,7180
1611229296,user73,repo1064,3,43,1
1607684691,user73,repo1064,1,1,1
1614870643,user178,repo1065,1,2,1
1614868982,user178,repo1065,1,1,1
1614868865,user178,repo1065,1,3,2
1614866266,user178,repo1065,1,1,1
1614865938,user178,repo1065,1,1,1
1614865874,user178,repo1065,1,1,0
1614865786,user178,repo1065,1,2,0
1614861869,user178,repo1065,1,1,1
1614861570,user178,repo1065,1,1,1
1614861451,,repo1065,1,1,1
1614861345,,repo1065,1,1,1
1614861322,,repo1065,1,1,1
1614861280,,repo1065,1,1,1
1614861124,,repo1065,1,1,2
1614860982,,repo1065,1,2,1
1614860719,user178,repo1065,1,1,1
1614860430,user178,repo1065,1,1,1
1614860308,,repo1065,1,1,1
1614859425,,repo1065,1,1,1
1614858660,,repo1065,2,27,21
1614802507,,repo1065,1,2,0
1614802354,,repo1065,1,0,8
1614801873,,repo1065,1,9,1
1614801648,,repo1065,1,1,11
1614801367,,repo1065,1,0,0
1614801269,,repo1065,1,49,0
1614800604,,repo1065,1,1,0
1614800399,,repo1065,5,80,0
1610583632,user295,repo1066,2,19,8
1610553845,user295,repo1066,1,47,0
1613750215,user62,repo1069,2,2,2
1613749341,user71,repo1069,2,2,2
1614799619,,repo1070,1,1,1
1614799421,,repo1070,3,71,0
1614797376,user378,repo1070,1,2,0
1610646452,,repo1071,16,17,17
1610646443,,repo1071,16,17,17
1610644892,user56,repo1071,3,13,4
1610635375,user56,repo1071,19,624,117
1609176808,user57,repo1071,37,1786,4
1615383430,user9,repo1072,15,179,1
1615383398,user60,repo1072,1,1,1
1615383262,user60,repo1072,15,179,1
1610107005,user9,repo1072,1,1,1
1614160887,user100,repo1073,10,11,11
1614157084,user100,repo1073,10,11,11
1612456101,user69,repo1073,3,2,8
1612455825,user70,repo1073,3,2,8
1611315776,user69,repo1073,7,52,17
1611315469,user70,repo1073,7,52,17
1611151948,user69,repo1073,1,3,3
1611151677,user70,repo1073,1,3,3
1611151343,user69,repo1073,41,349,129
1611151246,user70,repo1073,1,7,7
1611150380,,repo1073,2,2,2
1611074135,user70,repo1073,10,167,57
1611068369,user70,repo1073,35,192,82
1610020083,user69,repo1073,1,1,1
1610019928,user70,repo1073,1,1,1
1609953044,user69,repo1073,3,25,1
1609952956,user70,repo1073,1,1,0
1609952876,user70,repo1073,2,24,1
1609854170,,repo1073,1,1,0
1609854072,user70,repo1073,1,2,1
1609849535,user69,repo1073,1,2,1
1609844950,user70,repo1073,1,6,1
1609844825,user70,repo1073,1,6,1
1609841150,user70,repo1073,1,1,0
1609840837,user70,repo1073,1,1,0
1609780180,user70,repo1073,1,2,1
1609779943,user70,repo1073,1,2,1
1609779579,user70,repo1073,1,5,1
1609779273,user70,repo1073,1,5,1
1609778666,user70,repo1073,45,1596,41
1609778442,user70,repo1073,5,14,14
1608808223,,repo1073,2,4,56
1608807066,,repo1073,2,18,2
1608806453,,repo1073,3,76,8
1608739112,user70,repo1073,9,144,18
1608735647,user70,repo1073,1,2,2
1608735355,user70,repo1073,1,1,13
1608734870,user70,repo1073,22,287,108
1608727960,user70,repo1073,1,1,0
1608722277,user70,repo1073,2,13,0
1608721703,user70,repo1073,2,3,4
1608654908,,repo1073,1,0,2
1608654723,,repo1073,1,2,2
1608654485,,repo1073,1,1,1
1608653967,,repo1073,1,2,0
1608653456,user70,repo1073,2,2,1
1608653133,user70,repo1073,1,3,2
1608651763,user70,repo1073,3,10,6
1608647581,user70,repo1073,1,1,1
1608646039,user70,repo1073,3,2,2
1608645856,user70,repo1073,2,2,1
1608645831,user70,repo1073,1,2,2
1608645539,,repo1073,2,2,1
1608644633,,repo1073,1,1,1
1608640304,user70,repo1073,2,12,2
1608635850,user70,repo1073,2,1,2
1608635539,user70,repo1073,1,10,3
1608635059,user70,repo1073,4,25,4
1608570784,user70,repo1073,2,3,2
1608570432,user70,repo1073,2,3,3
1608570163,user70,repo1073,1,1,1
1608569894,user70,repo1073,2,2,3
1608569403,user70,repo1073,2,2,2
1608568983,user70,repo1073,3,4,5
1608567950,user70,repo1073,1,1,2
1608567488,user70,repo1073,1,11,14
1608567272,user70,repo1073,1,1,1
1608567159,user70,repo1073,1,3,1
1608566224,user70,repo1073,1,1,1
1608565985,user70,repo1073,1,9,9
1608565751,user70,repo1073,1,15,15
1608565156,user70,repo1073,2,11,10
1608564174,user70,repo1073,9,123,41
1608224273,user70,repo1073,16,237,238
1608135830,user70,repo1073,13,340,37
1608134112,user71,repo1073,1,10,10
1608123974,user70,repo1073,11,294,1
1608112520,user71,repo1073,1,1,0
1608052566,user71,repo1073,1,1,1
1608051723,user71,repo1073,1,1,0
1608048563,user71,repo1073,1,10,10
1607967139,,repo1073,1,10,0
1607966968,,repo1073,17,500,11
1607950085,user69,repo1073,13,254,29
1607941690,user70,repo1073,1,1,1
1607698917,user70,repo1073,1,22,3
1607685457,user70,repo1073,2,39,18
1607685262,user70,repo1073,6,86,8
1607685197,user70,repo1073,1,1,1
1607685124,user70,repo1073,2,39,18
1607684819,,repo1073,5,101,115
1607618782,,repo1073,11,233,13
1607599371,user100,repo1073,2,8,5
1607598846,user100,repo1073,1,3,5
1607598668,user100,repo1073,1,1,1
1607598503,user100,repo1073,1,3,3
1607598341,user100,repo1073,1,3,2
1607598068,user100,repo1073,1,4,3
1607597597,user100,repo1073,1,1,4
1607597236,user100,repo1073,1,3,1
1607597040,user100,repo1073,2,2,4
1607596111,user100,repo1073,1,6,0
1607592428,user100,repo1073,2,3,3
1607592180,user100,repo1073,2,35,17
1607592096,user100,repo1073,1,1,1
1607524515,user70,repo1073,5,51,47
1607515911,user100,repo1073,2,35,17
1607509289,user70,repo1073,2,74,0
1607431789,user100,repo1073,22,148,284
1607429503,user70,repo1073,1,13,0
1609850988,user106,repo1074,1,32,0
1609750328,,repo1074,1,32,0
1614936454,user104,repo1076,1,38,0
1614936406,user104,repo1076,1,26,0
1614936387,user104,repo1076,1,26,0
1614936365,user104,repo1076,1,26,0
1614936335,user104,repo1076,1,23,0
1614936194,user104,repo1076,1,81,20
1614807786,user104,repo1076,1,81,20
1614798054,user14,repo1076,1,23,0
1614775809,user14,repo1076,1,26,0
1614775714,user14,repo1076,1,26,0
1614775630,user14,repo1076,1,26,0
1614775505,user14,repo1076,1,38,0
1610097774,user1,repo1076,32,879,0
1614792301,user44,repo1077,1,1,1
1614792193,user44,repo1077,5,5,5
1614791700,user44,repo1077,8,24,2
1614775637,user44,repo1077,6,2,18
1614774858,user43,repo1077,1,1,1
1614774595,user43,repo1077,6,7,7
1614766778,user153,repo1077,1,35,18
1614613502,user44,repo1077,4,0,16
1614604740,user44,repo1077,9,55,1
1614590237,,repo1077,2,2,2
1614247687,,repo1077,1,2,2
1614241884,,repo1077,6,9,9
1614081336,,repo1077,1,21,4
1613994759,,repo1077,1,14,14
1613548721,user44,repo1077,3,3,1
1613548174,user44,repo1077,3,3,1
1613132910,user44,repo1077,1,17,8
1613131977,user44,repo1077,1,17,8
1612884226,user44,repo1077,2,4,0
1612781823,user50,repo1077,6,12,6
1612536536,user44,repo1077,2,4,0
1612531559,user50,repo1077,6,12,6
1612451406,user46,repo1077,1,2,2
1612358191,user154,repo1077,1,2,2
1612355949,,repo1077,1,2,2
1611913655,user147,repo1077,2,1,2
1611302523,user50,repo1077,6,24,9
1610527155,user152,repo1077,7,19,20
1610461533,,repo1077,7,19,20
1610380494,,repo1077,6,17,17
